gene,length
Q9NRB3,414
Q8N2B4,458
B5MDI9,421
Q9UJY5,656
Q8N6B6,740
Q53XC0,315
B7ZLY3,1721
Q3ZCW4,1323
A6NFA8,128
Q53XC5,408
B7ZLY4,235
Q7RTY8,843
Q53XC8,346
B1APG4,358
D3DUK9,353
Q7RTY1,509
P61981,247
E7ES60,274
Q9UIV8,400
E9PNA4,758
Q6R6M4,530
C9JQ37,2985
B3KME8,482
Q9UIV1,285
Q6P4F1,521
Q96LC7,697
Q7Z2E3,356
O94832,1006
B4DTY5,454
Q7LG56,351
B7Z792,463
Q02548,391
A2RU54,273
Q9HAF1,192
Q5U5U6,229
A0N0Q0,378
A0N0Q1,557
A0N0Q3,127
Q92604,370
Q04721,2471
P12814,930
A7BJ74,520
Q5HYC8,285
B0S7Y4,666
Q9H082,229
E5KS60,463
B3KPE1,1018
Q9H1Y3,402
B3KM81,480
B3KM80,710
Q8N2Q7,863
P21815,317
P21817,5038
P21810,368
P24864,410
Q5TZ20,316
P33176,963
E9PEB8,912
Q6Q4G3,990
Q15233,471
Q9UJY1,196
P19099,503
Q96RL6,698
Q02763,1124
Q02094,410
Q9NY46,2000
Q9NWM0,555
Q86WN2,208
Q9UHH9,449
P07203,203
P07202,933
P07205,417
P07204,575
P31997,349
Q15238,335
Q4U2R8,563
Q8N6B5,740
Q14674,2120
Q96E98,410
Q9UNT1,229
Q11203,390
Q71UM8,1091
O94766,341
Q14929,603
E9PCX0,891
O94762,1018
O94761,1208
O94760,285
Q8NG75,326
Q8NH02,315
Q8NG77,320
Q8NG76,320
P00387,334
O94769,699
O94768,372
Q9NR61,685
P15382,129
Q9NX65,697
P84996,1037
Q92581,669
P19544,514
Q9UGF7,316
E5KTA6,313
E5KTA5,313
Q96HW7,963
P04406,335
Q2M3U3,686
G0LNV1,773
E9PFS0,957
O60921,280
P30153,589
Q9NXE4,827
O60925,122
O60928,360
P47902,265
B2R5I4,269
P47901,424
Q5ST30,1264
Q96D32,247
P34810,354
F5H403,1211
Q15788,1441
Q13683,1200
B3KY11,820
B3KY12,501
Q9UQN3,213
Q9H5H1,477
P62316,118
Q7Z613,1627
Q06732,778
Q52LD0,641
Q7Z3I0,648
P62314,119
Q5HYK9,738
C9J8H9,98
Q53GS9,565
Q4VBZ6,697
Q5T6F0,453
Q308M5,422
Q07065,602
Q9NSA2,647
P37108,136
Q9NSA0,550
Q13422,519
P17024,536
P17025,639
P17021,662
P17022,549
P17023,458
P14920,347
P17028,368
P17029,563
P61218,158
Q07889,1333
P55809,520
Q9H707,407
P50991,539
P50990,548
P50993,1020
P14923,745
Q15256,657
Q9GZK3,357
Q8IUG5,2569
Q8IYG4,503
Q8NDY6,225
Q5GLZ8,1057
Q8IVA8,594
Q9H0N0,254
Q5JSP0,725
P05114,168
P05113,134
P05112,153
F1T0G6,508
Q6ICT4,351
A8K318,535
O76075,338
O76074,875
P06127,495
P06126,327
B7ZAB1,307
Q658L8,408
O00305,520
Q96I23,71
O00308,870
A8MUZ1,302
Q13952,458
Q13950,589
Q6ZT12,1917
O95178,105
Q96CD0,374
A4D2F2,280
Q9UL25,225
Q9UL26,194
Q8WZ64,1704
Q15354,241
B7Z2U9,1205
B2RDI5,714
Q7Z4L0,72
P56693,466
Q96SQ7,321
Q96SQ5,619
P32418,973
P57073,446
E9PBC2,641
P52597,415
Q96SQ9,504
Q9UKI3,123
Q96NB3,372
Q92995,863
Q9Y5Y5,336
Q9UKI9,438
Q9UKI8,766
B0UXA9,234
O15372,352
O15371,548
O15370,315
O15375,505
O15374,487
B3KPZ4,419
P43378,593
O15379,428
A5LHX3,300
B4DHV3,436
P29016,333
P29017,346
Q9Y274,331
B4DHV7,854
Q9Y5Y4,395
Q9Y277,284
Q9Y278,367
Q92993,513
Q9HBD4,1681
P22301,178
O14594,1321
P22303,639
Q9H6I2,414
P22304,550
P22307,1530
D3DX19,303
P22309,533
Q8N9I5,356
Q4VAL4,932
Q5QGS5,3359
Q5QGS6,3359
Q5QGS1,3359
B4DWC9,331
P00403,604
B4DZ45,654
Q14318,412
Q14315,2725
P08670,466
Q6IB04,219
Q6P534,933
P01732,276
Q13526,163
Q58A54,607
B7Z7T6,1221
O95198,597
O43749,312
Q9H344,312
B4E2I9,769
O43745,196
O43747,845
B4E2I5,619
O43741,272
Q96PE3,977
Q15800,293
Q92797,1274
Q92794,2004
P41231,377
F8W917,697
P10147,92
P04798,512
P10145,99
E0AD28,1922
P04792,205
Q6HA08,431
Q9H765,288
Q9Y3B4,125
Q9Y3B2,195
Q8N1I7,682
P35504,534
P35503,534
Q9Y5Y0,555
Q99814,870
Q8NEB9,887
Q99816,390
Q99811,253
Q3KQR7,414
P48594,390
P42356,2044
P42357,657
Q8TEW0,1356
Q8N5D0,677
Q3B754,716
P48730,415
Q8N4B8,232
Q96JF0,529
E1P538,115
Q14765,748
Q6PEK7,1500
B3KN41,608
P46527,205
Q6UWE0,723
Q6P050,241
E9PPT5,228
Q8NGX6,335
B4DPF9,728
Q8NGX0,322
Q5LJA0,538
Q8NGX3,314
B4DPF3,752
C7G533,344
Q6P2D1,2320
Q6P2D0,407
Q6P2D3,575
Q5JPH6,534
Q8IV66,520
P20226,339
Q8TCQ1,545
E5RFV9,537
Q9UKU7,415
Q5G1L5,848
Q6FI39,225
Q9NPD3,262
B7Z4G7,385
C9JB50,169
E9PD06,423
B7Z7M9,723
E9PD02,195
B2REC0,269
Q13315,3056
Q9Y5T4,150
Q9Y5T5,823
Q53X39,287
P19397,219
A8K5M4,524
P04899,361
P06493,297
Q9NZJ9,180
Q96FL9,552
P17252,672
Q9NWX6,298
F5H323,1264
Q9H9S0,305
Q8IZD2,1858
Q9H9S3,476
Q8IZD4,617
Q8IZD6,547
Q96A11,431
Q6MZZ4,619
P13942,1736
A2A418,782
P13945,408
B0FYA9,645
D0VY79,850
Q8IU54,200
Q9HCK8,2581
Q8IU57,520
Q9HCK4,1439
Q9HCK5,861
Q5TAL4,159
Q9HCK0,441
Q03468,1493
Q712M9,428
Q5U0I4,242
Q5U0I6,205
Q96FN5,646
Q96P50,834
A3KFT3,312
B3KVC0,538
Q8WXI8,215
Q9UN30,329
B0LPE5,480
B7Z6I8,677
Q7L590,875
B7Z9C9,279
A0AUX0,776
B2R967,411
P19971,482
Q53H33,489
P22680,504
P22681,906
E9PHA1,753
Q08828,1119
Q8NCY3,1141
B4DH30,683
Q07325,125
Q16204,474
P62241,208
Q9UFY1,1412
P62244,130
P12018,145
P62249,152
Q96GW9,593
Q7Z554,298
Q7Z550,1255
Q7Z551,1255
O95999,233
Q96GW7,911
E9PEY5,667
Q9HB63,628
Q6IFN5,339
O14626,319
O14627,284
O14625,94
Q01860,360
A8K2H7,482
Q9Y2A7,1128
O14628,629
A8K128,747
Q92890,343
Q8N8F5,309
Q8N8F1,331
F5H6C8,540
Q9Y257,313
Q9H2A7,254
P56202,376
Q9H2A3,272
A0AVN2,777
P09110,424
Q9H2A9,424
P13056,603
Q9BYG4,376
B4DMQ5,212
B4DMQ2,597
P53992,1094
Q9BYG0,378
E2DRY6,434
Q569H8,423
Q9BYG9,294
Q9Y256,329
A8K9B1,565
P52961,327
A3KPE2,117
B4E1E6,460
A8K9B9,541
O14561,156
A8K0R3,298
E7EP61,436
Q3L6K5,256
F2Z2B2,500
F8WCC8,509
Q15465,465
P35754,106
A0AV37,881
A2NHL8,377
Q14999,1782
Q9NQB0,619
Q9ULA0,493
Q93099,445
Q9BZX2,261
B2RG49,619
Q10567,949
Q86T65,1068
B4E3W2,558
Q9Y258,94
Q9P2U8,582
Q5QHG3,455
Q9Y259,395
P78504,1218
P78505,821
P30874,369
O75528,432
O75529,589
O75832,226
O75521,394
Q14997,1843
E7EVD2,1207
Q8IX05,232
Q53RX3,336
P08240,638
B4DJQ0,403
B4DJQ3,504
P08243,561
Q8TAT1,482
P08246,267
P15336,505
A9Z1Y8,1791
Q59HF8,1500
A9Z1Y7,1732
Q2VYF7,1221
P05305,212
A5D6V9,3359
Q6ZTA4,783
Q58F18,406
O95819,1320
O95816,211
O95817,575
O95813,267
Q9H479,309
E2QRH8,1187
Q13144,721
Q13145,260
O75783,438
A6NN01,128
Q9H477,322
P52788,366
P52789,917
E9PB33,525
Q8TA94,476
E9PDN2,115
E9PB36,292
E9PDN0,452
E9PDN1,3685
Q56A76,1590
Q8N6C1,412
Q7Z7A3,348
Q9UK97,447
Q9UK96,956
Q01196,475
Q6I9V6,205
Q8N6C8,489
Q8N6C9,455
Q96Q27,635
P62888,115
Q9UIH9,416
Q5VVX4,465
Q9H4N8,246
P43121,646
Q5VVX3,465
F5H0L1,1782
Q5VVX9,321
Q6P9G9,518
Q99487,392
Q8NGS3,322
P08294,240
O94855,1032
Q99489,341
O94856,1347
Q53ZZ1,281
Q5VXI7,408
Q01546,638
E9PBX2,563
P05771,671
P12830,900
Q9H3S7,1636
A6NI12,599
P26358,1619
Q04741,257
Q9H3S4,243
A6NI15,193
B4DZD6,593
Q70SY1,520
B7Z3T7,428
B7Z3T4,904
Q9Y231,359
P10082,97
B4DZD9,465
P16066,1061
E9PED2,974
Q02742,428
P24844,172
B2RAU6,760
B4DGG7,571
Q8N1C3,465
P07954,510
P12955,493
P07951,322
O43555,120
P07225,676
O43557,240
Q9H7X7,185
Q8NGS4,319
P46952,286
Q6FIF1,223
Q6FHZ4,323
P49279,550
Q7Z2G1,175
Q14694,1604
Q14697,944
Q14691,196
Q9Y464,4289
Q6ZMV9,814
Q6IEU7,315
Q9BYZ2,381
F5GXM6,703
B4DML7,652
Q9BYZ6,749
B1AHQ9,180
E9PCV2,916
Q16696,494
Q16695,136
Q7KYR7,529
Q6NSG7,168
O14818,248
Q6NW12,425
Q16690,384
O14815,690
Q8N3Y3,721
O14813,284
Q16698,335
F8W7T7,663
B3KW07,870
F8W7T5,619
Q9UPT6,1337
Q9UPT5,735
B7Z9V1,913
Q7Z376,352
Q9UPT9,525
Q6FHB0,281
P04424,464
Q96L96,1907
O60306,1485
B4DRA0,530
O60304,480
B7Z4Z7,543
P81277,87
B7Z4Z5,425
Q96QP1,1244
P47928,161
P47929,136
O60909,372
O60906,423
O60907,577
Q9NXG6,502
O60902,331
Q9BTE1,182
Q8NGS8,318
Q9NQR1,393
Q9UBP6,276
A8MTV8,641
Q9UBP0,616
E0XEN6,378
P13533,1939
P06576,529
P13535,1937
Q6P5W1,483
Q6FHL3,1424
Q12926,387
P21554,472
P60900,252
Q53YY0,394
P11021,654
Q06710,450
Q9Y661,456
B4DEY8,276
Q9H5J4,265
Q04837,159
Q9NUW8,608
Q59FG1,2313
Q13115,394
C9JMZ0,483
F5H045,1799
Q15276,862
Q13114,568
Q9H6U8,611
O00148,427
Q59FG4,1119
A6NNR3,414
O00142,307
Q9UJJ9,331
O00141,431
Q7Z497,1304
Q9C009,403
P59780,199
Q49AT3,331
B3KNJ7,431
B3KNJ5,406
P13284,250
Q8WTV0,552
A7E2F7,1046
Q86XK2,927
Q9BPU6,564
B4DL89,864
P52209,483
A8MUX4,441
P05177,516
A8K660,244
A8K661,517
F1T0A5,499
A4D2D3,618
Q96CF2,233
O95155,1353
O95154,331
P31268,230
O95150,251
P31267,233
Q15311,655
P54578,494
P55273,166
P31260,410
B8ZZM0,222
A8C1Z0,999
B7Z2K0,913
D9ZGF7,417
Q9H6Z9,239
D9ZGF2,3177
Q9NP73,1137
Q9NP72,290
Q9NP71,852
Q9Y6K9,419
B1AL89,854
Q9NP79,307
Q2L4S5,598
Q9BRW6,292
Q495F9,752
B4E029,743
A6NDL8,312
B4E025,711
Q6GTX8,287
Q9BQI9,281
Q6FGX2,210
Q9UKG9,640
Q6FGX7,162
P18887,633
A4D0Z6,599
Q6FGX9,210
A4D0Z3,180
A2I2N5,1210
A2I2N6,626
Q30154,266
Q9UEU6,968
O15399,1336
O15398,1233
Q96FV3,309
P43353,468
O15394,837
P43351,418
O15391,372
O15393,529
O15392,142
P07766,207
Q9Y219,1238
A9NIU9,337
P78333,572
Q9NYW6,316
Q9Y210,931
P78330,225
P78337,314
Q9Y217,621
Q12840,1032
P78334,506
Q9H008,270
Q8N542,645
P18085,180
P18084,799
P28749,1068
P25929,384
Q8N2Z9,138
Q5KU36,453
P18089,450
P09651,372
B3KRF9,353
Q9NYW8,714
Q32NB8,556
Q6PFW1,1433
P68104,462
P68106,108
B4DZ69,593
Q9BTI6,483
Q15070,496
B2RB13,697
Q6IB24,150
Q8TDS7,321
O43837,385
P08651,508
Q8N2K1,292
Q9Y2N7,669
Q9UJP4,597
C9K060,298
Q15075,1411
B4E2K4,758
B4E2K6,1544
Q14192,279
Q05195,221
Q14190,667
Q14191,1432
E1B6W5,1530
P46098,516
P60484,403
P46095,362
P46094,333
P46093,362
P46092,384
P46091,355
O60683,326
O60682,206
Q96S79,203
Q96IG2,436
Q8NHA4,323
Q96LJ7,313
Q4VAN2,526
E9PNL6,758
Q96JD6,320
E1P556,537
O75311,464
O75310,529
O75317,370
O75643,2136
Q8TAD8,396
O75319,330
O75648,421
B3KN25,416
P23458,1154
Q8NGV6,325
Q5CZH6,838
Q8NGV5,346
Q13085,2346
Q13087,555
Q2M2I5,525
O43766,372
P20248,432
Q96PY6,1258
O43763,284
B3KTM0,758
Q9UD57,332
Q2M2I8,961
Q9UM01,511
A4D1M3,421
A4D1M2,436
Q152R5,495
Q14738,602
Q13332,1949
P54646,552
P54317,469
P54315,467
Q9Y5V3,778
Q8IUV6,122
Q99740,1218
Q96IR5,555
Q99742,590
Q2QBA2,250
Q8IUX2,1827
Q8IUX4,373
O43491,1005
O43490,865
Q8NES3,379
O43497,2377
Q53X53,173
Q53X57,162
P49593,454
Q7Z7N6,197
Q9NW50,730
F8WES1,529
Q15485,323
O15553,781
O15552,330
O15551,220
O15550,1408
O15554,427
Q9Y4W6,797
B4DVZ3,388
P48029,729
Q8TD30,523
P45954,432
Q53SY5,189
Q6DI00,388
Q9HCI7,577
Q16594,264
A7E2X7,1522
Q53HM1,548
Q712K3,238
Q149N0,1818
Q7Z794,578
Q86SR1,603
P0CW22,135
Q8IW56,331
Q6B0I6,523
E9PGE1,1278
Q99543,621
P21359,2839
Q9Y345,797
Q5VSR7,784
Q0ZFE3,236
Q9NZL3,707
E9PAY6,649
Q8NFZ4,835
Q15126,192
Q5T4G1,1226
P16233,465
E9PAY8,288
P16234,1089
Q547Q3,757
P09884,1468
Q16772,222
Q16773,516
Q16774,286
F5H1E6,1133
Q16777,129
A6NKE9,62
Q9P2N4,1935
P12034,268
P12035,628
P12036,1026
Q9ULW2,581
P10767,208
Q8N4Q3,776
P10768,282
Q9Y2C4,368
Q9Y2C5,497
B2RA89,797
Q9Y2C2,406
Q9HB89,426
Q9Y2C9,796
Q9UF31,1888
O14602,144
O14604,44
Q5IR90,1117
O14607,1444
Q8TDN2,545
Q8TDN1,519
Q6ZSY6,646
Q6PIA1,5537
A8K2J1,309
P50542,654
F5H6A1,904
Q7L1S5,443
P55064,265
Q6NXF4,1530
P50548,548
P50549,491
P49683,370
Q9BVT0,193
B4DFB4,611
P34981,398
P51948,309
Q9H2C5,316
Q8NFY9,601
Q9H2C1,402
Q9H2C0,597
Q9BYE0,230
Q9BYE2,581
O14544,581
O14543,225
Q9BYE7,350
Q9P1Z0,1013
Q9NVJ2,186
P47712,749
O14548,114
P52948,1817
E7EP01,388
P52945,501
Q8IVH2,680
Q8NGZ9,312
D6RA36,144
Q96GQ7,796
A5PKV3,426
P49810,481
P49815,1807
Q86XG6,499
B4DLU6,238
P45877,212
Q9Y572,518
P29973,690
P29972,329
B4DF78,904
Q9Y689,179
Q9Y4Y9,91
P14867,456
B4E3U4,391
Q00597,558
B1A4G7,245
B1A4G6,245
P20749,454
Q9P1M2,1608
Q93096,173
Q93097,391
Q49A95,620
P05093,508
Q93098,351
P05091,517
Q7LFX5,561
P13073,169
Q6UXG8,536
A0AVL6,1822
P59190,212
Q04900,197
Q9UHA4,124
P06681,752
B3KVQ6,188
B3KVQ5,344
B3KVQ4,412
O75818,363
Q9BZM2,168
Q9BZM1,189
B4DVC9,590
Q9BZM5,246
Q9BZM4,244
Q6L5J4,353
Q9Y536,164
Q9Y535,204
Q15349,758
A0PJZ3,443
O75817,140
P57682,345
A8K501,298
A8K503,184
A8K854,450
A8K858,319
F5GWL6,376
C9JM10,697
Q99457,506
F2Z3J1,1530
Q59HD9,789
P78453,529
Q59HD1,1500
Q59HD0,786
Q15102,231
Q9Y337,293
P17516,323
Q59HD4,366
O95838,554
O15234,703
B3KNW0,407
O15230,3695
Q86W61,3396
O95831,613
O95832,211
O95833,236
O95835,1130
O15239,70
P54819,239
Q8TF01,805
Q15561,434
B7Z4Y6,524
Q8TF09,96
Q8TF08,81
D3GC14,283
Q9H221,673
Q01668,2161
A8MX47,493
Q9BVB1,368
A7BKA4,1257
Q9NSY0,501
Q9UIJ7,227
Q92925,531
Q59EF3,426
Q59EF4,610
Q59EF6,700
Q9UGB7,285
Q6P9A1,599
B3KMI9,627
Q6P9A3,640
Q6P9A2,607
Q92851,521
Q9H672,318
Q92859,1461
Q92858,354
P24158,256
P21439,1286
P45379,298
A2RU94,221
P42679,508
Q53QD7,324
P42677,84
P42892,770
P98170,497
P98177,505
P98175,930
P98174,961
Q8N0W4,816
O75251,294
Q04760,184
Q8N0W3,1084
P54764,986
B7ZBG9,245
Q6GTE8,255
P04054,148
Q6NUI2,850
P26378,385
P04053,509
Q16849,979
B7ZL07,1240
A9LNM6,1135
B4DZF0,1610
P00747,810
P00746,253
Q0VAB0,343
P00740,461
Q9H903,347
P00742,488
B7Z3V5,1320
B7Z3V6,1056
Q4W5N8,425
P00749,431
P00748,615
B7Z3V3,913
E9PEF3,2016
Q7LAP4,207
E9PEF6,500
P12931,536
A8K1S9,840
P41279,467
Q9UHL9,976
P41273,254
A7MBN1,1466
P61088,152
Q9UNP4,418
P46976,350
P46977,705
Q9UNP9,314
Q71UI9,128
Q9H4N1,895
Q6ZMT4,941
Q7Z2I8,440
Q9H4N4,824
Q66X48,1130
B4DR62,692
Q9NRG9,546
O14836,293
P08138,427
O14830,753
Q9H4B0,414
Q9BYX4,1025
P04440,258
Q9P126,229
Q9ULW5,256
Q13370,1112
Q53FV7,772
P58012,386
O75106,756
E2GIM5,452
E2GIM6,452
B4DP47,448
Q9UPZ9,632
F8W7V7,483
B7Z9T9,854
P25445,2511
Q59EK3,435
E2GIM8,452
E2GIM9,452
P50225,295
P25440,836
B4DGE4,563
P18825,462
B7Z4T9,543
Q96RP7,486
Q9UKA2,621
Q9NPH3,570
A4D0P7,435
P63098,189
A6NHJ4,632
Q6GPI1,263
Q9UBR2,303
Q9UBR1,389
Q53Y30,880
P30443,371
Q6FHN3,292
P49662,377
F5H287,603
Q6FHN9,298
Q6FHN8,325
Q96Q11,434
Q8N752,337
Q06265,439
P54105,237
Q14669,2040
Q8NG31,2342
Q9HBL1,1722
D0PNI2,417
A7E212,3685
A6NED0,217
Q8N5A0,1220
Q96DT6,458
Q96DT7,871
Q6PEZ3,754
Q8WTT0,213
F5H069,436
P25054,2845
O00161,211
P61254,153
O00167,538
Q06190,1150
Q5DSZ8,532
O95059,168
P59768,110
B3KNH5,435
O95050,263
O95057,198
B3KNH2,822
Q9UBJ2,740
Q8NG66,645
Q8IUC8,561
Q8NGI0,321
Q9NX91,1198
P51570,422
P51571,173
P51572,313
Q8IUC6,712
P51575,399
C9J521,636
Q8NGI6,311
P52888,689
Q658P3,488
Q9P2X0,122
Q8NGI4,311
P05156,591
P05155,543
P05154,406
P31249,432
A4D2J9,666
O95136,353
O95139,128
A4D2J4,469
B8ZZK3,524
P55212,293
Q96CH1,333
A4D2J0,198
Q12829,278
Q9UQE7,1217
B2RDM2,432
P51681,352
P51686,369
P51687,545
P51684,374
P51685,355
P51688,502
Q9H6T2,1720
Q9H9Q4,299
Q9NSE2,275
Q07020,188
Q8IZF5,1079
Q9NSE4,1012
P22492,207
Q9NP95,211
Q9H9Q2,264
Q9NP97,148
Q567T5,314
Q9NP90,201
P18577,417
Q14439,515
Q9UKE5,1360
Q59GA7,491
Q03923,595
Q9BXN2,247
Q86T82,979
Q86T81,428
Q03252,600
Q9Y606,427
Q6FGZ2,175
Q9Y234,373
Q9Y235,224
Q08043,901
P22557,587
Q9Y230,463
P16581,610
Q6P1X5,1199
Q9HBH5,336
P10515,647
Q9Y239,953
Q9HBH0,211
Q9HBH1,308
Q8WXT5,416
P07741,180
E9PHX3,526
Q12860,1018
Q12791,1239
Q12864,832
Q12866,999
P02511,175
Q14432,1141
P15586,584
O14733,461
Q9H291,758
P25940,1745
Q9H244,342
Q6VU67,3335
A1A515,233
P56747,220
Q6P5Z2,889
Q9H7R5,613
B3KRD9,448
Q5FBY9,177
B6ECB3,1255
E5KSL6,277
B4DWG3,723
P09630,235
E5KSL5,277
B4DWG6,377
Q5FBY2,452
P09326,243
P09327,827
P00918,260
B4DZ09,1030
Q6ISE0,406
O15519,480
P00915,261
Q6ECI4,717
Q8TDU9,374
P62191,440
Q6IB42,166
P14678,288
Q8TDU6,330
Q9BRL6,282
F5GY50,329
Q7Z5Y6,402
Q9BRL7,303
Q8WVN8,375
P01350,101
Q9BQI7,771
P53680,142
Q6NSD7,368
A1L167,161
P35237,376
P35236,465
O75487,556
O75486,399
Q96BD6,273
P35544,109
B1PKY1,371
O75489,264
B7Z590,713
Q99624,504
P14324,419
O60669,478
Q3KQV3,632
Q3KQV9,507
O60663,406
O60662,606
Q5KU17,346
Q9UHN1,485
P17980,439
P17987,556
B0FXJ1,400
Q5KU18,429
Q92466,427
Q6FG38,382
F5GWW6,438
Q96JB6,756
Q8IYB5,944
B4DLN5,756
P23470,1445
P23471,2315
Q8IYB3,916
Q4VAQ9,574
Q5VZ84,1125
P08700,152
Q05315,225
P20264,500
P20265,443
Q5ST44,495
P27540,789
Q96PJ7,274
Q8NGT0,318
Q8NGT1,345
Q8NGT2,312
Q496J9,727
P14061,328
P14060,375
E9PC70,267
Q6AWC5,354
B7ZMB6,757
Q15842,424
O43704,296
O43707,911
O43709,298
O43708,217
Q5JU96,467
Q15848,244
P61803,113
Q8N433,688
A4D1K0,147
A8K1A9,147
A4D1K5,787
Q96DI7,409
Q9NQX6,463
Q08752,370
B7Z7I0,596
P42285,1042
Q9NPA1,279
Q9NPA2,562
P68871,147
Q8IXZ1,290
P23511,347
P23510,183
Q86VV6,645
Q9NPA8,101
Q0VGA5,536
Q8TAX0,527
Q99728,777
Q99729,332
P26373,211
P32019,993
P07327,375
E9PFC3,446
Q9NRN7,309
E9PFC0,729
A6NMQ7,165
Q6H8Q1,649
Q53ZD3,386
P34059,522
Q9NV58,838
B4DQH1,494
A1A4C4,587
Q9BV90,132
Q6MZF4,2387
E9KL50,1048
E9KL51,604
Q7Z7L7,766
Q96FS4,1042
Q8NHC8,308
A2RUI7,579
Q86Y79,214
Q5TFQ8,398
B7Z537,360
Q9BV94,578
P01031,1676
Q02338,343
A8K5J1,480
P05981,417
Q9NZ42,101
Q9NZ43,259
B4DII7,1464
Q1RMZ5,1239
Q16576,469
Q5UIP0,2472
P26639,756
Q8TDY4,903
Q16570,338
Q5U0E9,179
F5GY19,329
P10644,381
Q8NE26,967
Q5U0E6,443
Q6IB83,412
Q8WXK1,588
Q53H76,456
Q9GZU7,261
B4DH74,561
B4DYB0,530
P16219,412
Q4KMR3,1108
C9JWM7,187
Q3KNS8,511
Q3KNS9,433
Q3KNS6,432
Q8WXK4,309
Q16718,239
Q16719,465
Q6FI44,215
Q99527,408
Q9H5Z1,703
Q9BW27,656
Q6IB32,261
Q06520,285
Q03001,7750
P10746,265
P10747,234
Q9NWT6,349
P47888,321
P47887,323
Q5T178,79
Q9Y2M5,609
F6KD01,403
Q8TEC9,600
P35908,639
Q9UQM7,489
O14662,325
B4DDU3,598
P49639,335
P41732,275
Q96E53,228
Q96K78,797
Q8WXE1,791
Q96K75,400
Q96K76,1375
P55040,296
Q9P0W0,207
P55042,308
Q6FHE2,275
B4DX72,476
P56539,151
Q8NBQ7,271
Q13585,617
P56537,245
Q9H2E2,931
Q7RTV0,110
P51965,193
Q9H2E6,1030
O14521,159
O14520,342
O14522,1451
A8K9N1,469
Q8IV34,1124
O14529,1486
P30307,490
A5JJ20,1094
A8K0V9,964
P47775,334
Q9NVH6,421
P30301,713
F5H496,211
P62266,143
F8VUN5,2215
B6V9G9,360
F5H499,722
Q8WWI5,657
Q7Z601,1464
Q8WWI1,1683
Q7LGA3,356
Q9NZN3,535
Q7L804,532
Q2TAC4,2377
Q86XE8,902
Q9H8P0,318
Q9UBI6,72
Q68DA7,1419
Q92587,287
P11836,297
P11831,508
C9JFW6,1419
Q13185,183
O00757,1172
O00755,349
O00754,1011
O00750,1645
Q13873,1038
B4DUD4,216
Q13876,747
Q53HG7,634
B3KNW7,1681
B2R879,834
A8MYC7,292
Q7Z3P1,518
P02724,150
Q6NS90,620
Q9Y6A9,169
Q9H2U2,334
P08754,354
P23280,313
Q9BZC1,486
P23284,216
Q8NBN7,331
B0QZG4,238
P52434,175
P52435,127
Q9P0L2,795
Q96AY2,570
Q8N6H6,1035
P01189,267
Q15120,415
P01185,164
Q6PK61,645
Q15125,230
A5X5Y0,482
Q9P203,1132
P24394,825
O15212,129
P24390,212
O15217,222
O15218,404
Q6STE5,483
P43250,589
P43251,545
Q8TF61,875
E9PDJ0,2221
E9PDJ1,2221
E9PDJ5,525
Q9NRL2,1556
P83105,476
Q9UK51,916
Q53XI4,342
Q9Y6W3,813
Q7RTS1,189
Q7RTS3,328
B3KXY9,952
Q96IX6,513
B3KXY1,1070
Q96LA8,375
B3KXY3,664
Q92823,1308
Q96HI0,755
O75871,254
O75874,414
B2RC97,1036
Q32MK0,819
Q92692,538
Q4G0E8,714
Q32MK4,786
Q92696,567
Q92871,262
Q6QHK4,219
Q8TD84,2053
Q8TD86,181
Q9Y2A9,372
P57082,546
A7E2V2,1744
P12872,115
A6NL08,312
Q5HYI8,236
P17948,1338
Q1KT12,493
Q7GXZ5,115
B7Z3H7,713
Q14525,404
Q14524,2016
Q7GXZ1,174
Q14520,560
P04075,364
Q96MM7,645
Q7GXZ8,604
P04070,516
Q8WWI3,402
A6ZID6,1255
A6ZID7,1255
Q8NFM7,739
Q8NFM4,1077
Q8NFM5,1119
Q86VN9,1527
A6ZID9,1255
Q68G74,356
Q96PC3,154
Q96PC2,410
A8K1M0,410
Q53T66,134
P07919,91
Q9UHB9,627
A6NIV8,182
P41250,739
P07910,306
P41252,1262
O96033,188
F6WBS8,910
B4DR00,860
O75840,302
O75293,160
B3KR97,308
Q9UNR6,574
Q2TA84,457
Q9Y2G8,782
Q9Y580,266
Q9H4L4,574
Q6ZMR3,332
Q15080,348
Q9HB40,452
O94892,652
Q15223,517
Q9NYQ3,364
Q9NYQ6,3014
O00194,218
B3KQK2,1018
Q8IWZ5,723
Q96G61,164
C9JU51,731
Q76KU4,462
Q13277,289
B6ZGT9,422
Q13275,785
Q99743,889
Q498B9,1541
Q5JAM2,640
O60341,876
O60346,1717
O60344,883
Q9UBT1,595
Q9UBT3,224
A6NHL2,446
Q5ST96,381
Q9UBT6,870
B2ZUA4,466
P61018,213
P61019,212
P98196,1191
P49643,509
P49642,427
P49641,1150
P49640,407
Q15722,352
Q15723,593
O15457,936
Q06203,517
O15455,904
Q5TGM6,457
Q9H5V8,836
Q9H5V7,419
A2A3F4,1732
D9N155,611
P49789,147
Q5T8R2,237
Q8NB49,1132
F5GXA2,916
E9PF39,649
P62304,92
P14543,1247
Q5Y7A2,338
E9PF31,518
Q8NB42,609
Q96IA0,979
P12268,514
P17081,205
Q9BV47,211
Q08AJ9,130
P61278,116
Q13607,317
Q13606,314
O95076,343
P40617,200
O95071,2799
O95072,547
O95073,910
